id,full_text,entities,regest,sender_name,sender_id,receiver_name,receiver_id,sender_date
kasten_blau_45_15_0076.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-07-01
kasten_blau_45_15_0077.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-07-21
kasten_blau_45_15_0079.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-07-25
kasten_blau_45_15_0081.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-08-08
kasten_blau_45_15_0084.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-08-15
kasten_blau_45_15_0085.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-07-01
kasten_blau_45_15_0091.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-09-04
kasten_blau_45_15_0097.xml,nein,nein,nein,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1686-11-26
kasten_blau_45_15_0099.xml,nein,nein,nein,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1686-11-26
kasten_blau_45_15_0103.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Ferdinand August von Lobkowitz,#emt_person_id__12,1686-11-30
kasten_blau_45_15_0104.xml,nein,nein,nein,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,"Ferdinand August von Lobkowitz, Fürst von Sagan",#,1686-11-30
kasten_blau_45_15_0106.xml,nein,nein,nein,"Ferdinand August von Lobkowitz, Fürst von Sagan,",#,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-11-06
kasten_blau_45_15_0108.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-12-05
kasten_blau_45_15_0109.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-12-07
kasten_blau_45_15_0111.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-12-11
kasten_blau_45_15_0114.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-12-01
kasten_blau_45_15_0115.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-12-19
kasten_blau_45_15_0116.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-12-22
kasten_blau_45_15_0119.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-12-24
kasten_blau_45_15_0122.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-01-02
kasten_blau_45_15_0126.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-01-09
kasten_blau_45_15_0129.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-01-11
kasten_blau_45_15_0131.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-01-23
kasten_blau_45_15_0134.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-01-30
kasten_blau_45_15_0137.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-02-02
kasten_blau_45_15_0138.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-02-06
kasten_blau_45_15_0140.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-02-13
kasten_blau_45_15_0144.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-02-20
kasten_blau_45_15_0146.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-02-27
kasten_blau_45_15_0148.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-03-02
kasten_blau_45_15_0152.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-03-18
kasten_blau_45_15_0154.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-03-27
kasten_blau_45_15_0156.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-03
kasten_blau_45_15_0158.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-06
kasten_blau_45_15_0160.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-09
kasten_blau_45_15_0161.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-17
kasten_blau_45_15_0164.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-13
kasten_blau_45_15_0167.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-20
kasten_blau_45_15_0171.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-24
kasten_blau_45_15_0173.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-04-27
kasten_blau_45_15_0174.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-05-01
kasten_blau_45_15_0177.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-05-08
kasten_blau_45_15_0178.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-05-11
kasten_blau_45_15_0180.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-05-14
kasten_blau_45_15_0186.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-05-01
kasten_blau_45_15_0187.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-05-25
kasten_blau_45_15_0191.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-05-29
kasten_blau_45_15_0192.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-01
kasten_blau_45_15_0195.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-01
kasten_blau_45_15_0196.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-03
kasten_blau_45_15_0197.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-05
kasten_blau_45_15_0198.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-08
kasten_blau_45_15_0200.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-19
kasten_blau_45_15_0202.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-22
kasten_blau_45_15_0205.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-24
kasten_blau_45_15_0207.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-29
kasten_blau_45_15_0210.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-06-26
kasten_blau_45_15_0211.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-01
kasten_blau_45_15_0214.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-13
kasten_blau_45_15_0217.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-17
kasten_blau_45_15_0220.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-20
kasten_blau_45_15_0223.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-24
kasten_blau_45_15_0226.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-27
kasten_blau_45_15_0227.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-01
kasten_blau_45_15_0228.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-07-31
kasten_blau_45_15_0229.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-08-16
kasten_blau_45_15_0231.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_15_0233.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-08-27
kasten_blau_45_15_0235.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_15_0236.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-01
kasten_blau_45_15_0237.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-10-20
kasten_blau_45_15_0239.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-01
kasten_blau_45_15_0241.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-05
kasten_blau_45_15_0244.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-07
kasten_blau_45_15_0246.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-22
kasten_blau_45_15_0247.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-22
kasten_blau_45_15_0250.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-28
kasten_blau_45_15_0254.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-11-28
kasten_blau_45_15_0257.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-12-06
kasten_blau_45_15_0260.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-12-13
kasten_blau_45_15_0263.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-12-18
kasten_blau_45_15_0266.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-12-21
kasten_blau_45_15_0267.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-12-20
kasten_blau_45_15_0269.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1687-12-27
kasten_blau_45_15_0271.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-01-03
kasten_blau_45_15_0274.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-01-05
kasten_blau_45_15_0275.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-01-07
kasten_blau_45_15_0276.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-01-17
kasten_blau_45_15_0277.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-01
kasten_blau_45_15_0278.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-05
kasten_blau_45_15_0282.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-08
kasten_blau_45_15_0286.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-12
kasten_blau_45_15_0287.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-18
kasten_blau_45_15_0290.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-19
kasten_blau_45_15_0293.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-22
kasten_blau_45_15_0294.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-02-22
kasten_blau_45_15_0298.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-03-04
kasten_blau_45_15_0301.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-03-07
kasten_blau_45_15_0303.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-03-11
kasten_blau_45_15_0306.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-03-13
kasten_blau_45_15_0309.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-03-18
kasten_blau_45_15_0311.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-03-28
kasten_blau_45_15_0314.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-03-28
kasten_blau_45_15_0315.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-04-04
kasten_blau_45_15_0319.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-04-11
kasten_blau_45_15_0321.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_15_0322.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_15_0328.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-04-24
kasten_blau_45_15_0332.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-04-29
kasten_blau_45_15_0333.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-04-29
kasten_blau_45_15_0335.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-06
kasten_blau_45_15_0339.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-09
kasten_blau_45_15_0342.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-13
kasten_blau_45_15_0345.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-27
kasten_blau_45_15_0348.xml,nein,nein,nein,o.A.,#,o.E.,#,1688-01-01
kasten_blau_45_15_0349.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-29
kasten_blau_45_15_0351.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-30
kasten_blau_45_15_0354.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-03
kasten_blau_45_15_0356.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-06
kasten_blau_45_15_0359.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-10
kasten_blau_45_15_0360.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-17
kasten_blau_45_15_0363.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-13
kasten_blau_45_15_0366.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-20
kasten_blau_45_15_0369.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-21
kasten_blau_45_15_0370.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-25
kasten_blau_45_15_0373.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-25
kasten_blau_45_15_0375.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-06-27
kasten_blau_45_15_0379.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-07-08
kasten_blau_45_15_0382.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-08-08
kasten_blau_45_15_0386.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-07-09
kasten_blau_45_15_0388.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-07-11
kasten_blau_45_15_0391.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-07-15
kasten_blau_45_15_0394.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-07-25
kasten_blau_45_15_0398.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-07-29
kasten_blau_45_15_0402.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-08-01
kasten_blau_45_15_0404.xml,ja,nein,ja,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-08-04
kasten_blau_45_15_0407.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,"Elisabeth Amalie von Pfalz-Neuburg, geb. Hessen-Darmstadt",#,1688-08-12
kasten_blau_45_15_0408.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-08-19
kasten_blau_45_15_0411.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-08-22
kasten_blau_45_15_0414.xml,nein,nein,nein,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1688-08-20
kasten_blau_45_15_0417.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-08-29
